Date,returns,vol,regime,price
2025-04-09,0.09515387644904849,0.4639839001848746,Crisis,5456.89990234375
2025-04-10,-0.03460757958472693,0.4780616893411811,Crisis,5268.0498046875
2025-04-11,0.018092095201708958,0.4812665638192452,Crisis,5363.35986328125
2025-04-14,0.007944712390868913,0.4756977512850691,Crisis,5405.97021484375
2025-04-15,-0.0017277808903947145,0.47480710163544587,Crisis,5396.6298828125
2025-04-16,-0.0224083715440897,0.47923975716247064,Crisis,5275.7001953125
2025-04-17,0.0013268380955802073,0.47703762093733293,Crisis,5282.7001953125
2025-04-21,-0.023567493023827546,0.482307010018551,Crisis,5158.2001953125
2025-04-22,0.025117204723895226,0.49260269442236804,Crisis,5287.759765625
2025-04-23,0.01666113847096007,0.4920980071663374,Crisis,5375.85986328125
2025-04-24,0.020259113708281262,0.49845138905406927,Crisis,5484.77001953125
2025-04-25,0.007373133469998461,0.49829727483058545,Crisis,5525.2099609375
2025-04-28,0.0006407067039131409,0.49826678967224386,Crisis,5528.75
2025-04-29,0.005802410694099036,0.49395868487186645,Crisis,5560.830078125
2025-04-30,0.00147999135976562,0.4936144996880819,Crisis,5569.06005859375
2025-05-01,0.006299102138585644,0.4939287536891163,Crisis,5604.14013671875
2025-05-02,0.01472657412963474,0.49603154725325055,Crisis,5686.669921875
2025-05-05,-0.006381597588933863,0.46407521423796266,Crisis,5650.3798828125
2025-05-06,-0.007693239651855532,0.4075598616984771,Crisis,5606.91015625
2025-05-07,0.00434635623313584,0.40668749891761274,Crisis,5631.27978515625
2025-05-08,0.005799775094835535,0.3993948509210449,Crisis,5663.93994140625
2025-05-09,-0.0007114809122162891,0.2354002370817583,Elevated,5659.91015625
2025-05-12,0.032558782749008364,0.21874097245646826,Elevated,5844.18994140625
2025-05-13,0.0072482009835321826,0.21375984843863508,Elevated,5886.5498046875
2025-05-14,0.001024415597859818,0.21371046730918752,Elevated,5892.580078125
2025-05-15,0.004132332074135769,0.21262421115546495,Elevated,5916.93017578125
2025-05-16,0.007005272294898557,0.18884472534624733,Elevated,5958.3798828125
2025-05-19,0.0008761131291423752,0.1889880065172986,Elevated,5963.60009765625
2025-05-20,-0.0038802294486252054,0.16052875104390987,Normal,5940.4599609375
2025-05-21,-0.01613513066101424,0.16475130085664833,Normal,5844.60986328125
2025-05-22,-0.00044487103794299543,0.15985727292100568,Normal,5842.009765625
2025-05-23,-0.006708297825321674,0.15245470004625622,Normal,5802.81982421875
2025-05-27,0.0204590558452733,0.16379264719631395,Normal,5921.5400390625
2025-05-28,-0.005571225417268844,0.16648094675779979,Normal,5888.5498046875
2025-05-29,0.004011194261904327,0.16622442318248173,Normal,5912.169921875
2025-05-30,-8.118516130162234e-05,0.16648891467891153,Normal,5911.68994140625
2025-06-02,0.0041020419271569075,0.16609706871920432,Normal,5935.93994140625
2025-06-03,0.005800290454605506,0.16081148074184884,Normal,5970.3701171875
2025-06-04,7.36874595066439e-05,0.15791401005483574,Normal,5970.81005859375
2025-06-05,-0.005277383403094138,0.15612671138261344,Normal,5939.2998046875
2025-06-06,0.010280683010067904,0.15821068736141292,Normal,6000.35986328125
2025-06-09,0.0009199480792858594,0.15805451017438576,Normal,6005.8798828125
2025-06-10,0.00548298940767844,0.15775608849984915,Normal,6038.81005859375
2025-06-11,-0.002743888954607865,0.11690975877977247,Calm,6022.240234375
2025-06-12,0.0038224199557175265,0.11536323663682901,Calm,6045.259765625
2025-06-13,-0.011296379879250695,0.12334350835253424,Calm,5976.97021484375
2025-06-16,0.009392659896159117,0.12649055319418276,Calm,6033.10986328125
2025-06-17,-0.008352184790166306,0.128410195943189,Calm,5982.72021484375
2025-06-18,-0.0003092402101070313,0.1284001455737168,Calm,5980.8701171875
2025-06-20,-0.002178658486505891,0.127858204583138,Calm,5967.83984375
2025-06-23,0.009606504133156335,0.1169211346700624,Calm,6025.169921875
2025-06-24,0.01112172017970181,0.1213103503911463,Calm,6092.18017578125
2025-06-25,-3.2861029504172024e-06,0.11738745650785959,Calm,6092.16015625
2025-06-26,0.008020121275230219,0.0997933245163839,Calm,6141.02001953125
2025-06-27,0.005218970885222163,0.09676876863184292,Calm,6173.06982421875
2025-06-30,0.005164427424532603,0.09711249782474668,Calm,6204.9501953125
2025-07-01,-0.001118531087121899,0.09750166679365212,Calm,6198.009765625
2025-07-02,0.004745096791088033,0.09767897190965329,Calm,6227.419921875
