Date,returns,vol,regime,price,mom_5,mom_21,drawdown
2024-06-26,0.0015724312002203,0.074709258395114,Calm,5477.89990234375,-0.00032944256948098217,0.0015414431477165653,-0.001663902542901909
2024-06-27,0.0009073212238914,0.0746004429203789,Calm,5482.8701171875,0.00035720804475147783,0.001572801213000251,-0.000758091013102009
2024-06-28,-0.0040836525834456,0.0703910330995296,Calm,5460.47998046875,-0.00014709640771742218,0.001729153304725718,-0.004838647816223575
2024-07-01,0.0026755639309195,0.0646019853952646,Calm,5475.08984375,0.0010010507574644777,0.002141086615028708,-0.002176029996875622
2024-07-02,0.0061953178565135,0.0627842420192657,Calm,5509.009765625,0.001453396325619818,0.0020538219317738937,0.0
2024-07-03,0.005084444409779,0.0635378572918613,Calm,5537.02001953125,0.002155798967531558,0.0022427915426836706,0.0
2024-07-05,0.0054487651784855,0.0644230059717191,Calm,5567.18994140625,0.003064087758450378,0.0024306942135017178,0.0
2024-07-08,0.001016698964751,0.0546605356823015,Calm,5572.85009765625,0.004084158068089698,0.001914934650235989,0.0
2024-07-09,0.0007410719362856,0.0542978437392939,Calm,5576.97998046875,0.0036972596691629183,0.0019597388679464035,0.0
2024-07-10,0.0102080652935148,0.0600785127719527,Calm,5633.91015625,0.004499809156563178,0.0024989429166866464,0.0
2024-07-11,-0.0087630288411204,0.0716255278526457,Calm,5584.5400390625,0.0017303145063832979,0.001958757987846889,-0.008763028841120419
2024-07-12,0.0055170270744306,0.0726491829539466,Calm,5615.35009765625,0.0017439668855723177,0.00209240778590847,-0.0032943476340602145
2024-07-15,0.0028262026252154,0.0689016233159018,Calm,5631.22021484375,0.0021058676176651976,0.001822052063680694,-0.00047745550277650473
2024-07-16,0.0063893754987431,0.0706895903384323,Calm,5667.2001953125,0.0032355283301566977,0.0020146577610645703,0.0
2024-07-17,-0.0139275432419937,0.0895341681770724,Calm,5588.27001953125,-0.0015915933769450022,0.001370196687517294,-0.013927543241993702
2024-07-18,-0.0078164039369225,0.0918518485781436,Calm,5544.58984375,-0.001402268396105422,0.0006330161874470464,-0.021635083875087818
2024-07-19,-0.0071402655319269,0.0953790723788788,Calm,5505.0,-0.003933726917376921,0.00017294033379597017,-0.028620869163341067
2024-07-22,0.0107920356494095,0.1015864683348201,Calm,5564.41015625,-0.002340560312538102,0.0008071292622093226,-0.018137710954259305
2024-07-23,-0.0015581025897707,0.1015852856782826,Calm,5555.740234375,-0.003930055930240862,0.0008073210589393415,-0.019667553129619746
2024-07-24,-0.0231490937547349,0.1308428958329969,Normal,5427.1298828125,-0.005774366032789102,-0.00014905617247708215,-0.0423613608530309
2024-07-25,-0.0051426202378422,0.1310519348573361,Normal,5399.22021484375,-0.005239609292973041,-0.0005812566607427488,-0.047286132699247814
2024-07-26,0.0110904687028463,0.1370339297647632,Normal,5459.10009765625,-0.0015934624460184018,-0.0001280167796653202,-0.036720089371181104
2024-07-29,0.0008133101292933,0.137025366869344,Normal,5463.5400390625,-0.003589207550041642,-0.00013249349845570593,-0.035936644062521915
2024-07-30,-0.0049601718780302,0.1373770174787167,Normal,5436.43994140625,-0.004269621407693542,-0.00017423251248354404,-0.04071856400928244
2024-07-31,0.0157933986591674,0.147916975318699,Normal,5522.2998046875,0.003518877075086918,0.00045042628409968933,-0.02556824986434239
2024-08-01,-0.013693502993456,0.154100240489902,Normal,5446.68017578125,0.0018087005239641578,-0.0004966604230417154,-0.03891163395174363
2024-08-02,-0.0183818608686967,0.1644825297507421,Normal,5346.56005859375,-0.004085765390344442,-0.0016141035315405583,-0.05657822657896582
2024-08-05,-0.0299687983886397,0.1892183351149912,Elevated,5186.330078125,-0.010242187093931042,-0.003300654177594139,-0.08485144350207377
2024-08-06,0.010354085880061,0.1945911158157387,Elevated,5240.02978515625,-0.0071793355423128025,-0.00285601670543652,-0.07537591675508033
